policy,fold,delivery_date,n_hours,n_days,first_delivery_date,last_delivery_date,MAE,RMSE,WIS,mean_pinball_7,raw_central_MAE,centering_effect,bias,daily_mean_level_MAE,within_day_shape_MAE,missing_count,crossings,coverage50,hit_count50,lower_miss_count50,upper_miss_count50,mean_width50,median_width50,p95_width50,coverage80,hit_count80,lower_miss_count80,upper_miss_count80,mean_width80,median_width80,p95_width80,coverage95,hit_count95,lower_miss_count95,upper_miss_count95,mean_width95,median_width95,p95_width95
A4,fold_3,2022-09-27,24,1,2022-09-27,2022-09-27,36.035232820520406,39.511720870806464,18.786983081735936,9.393491540867968,35.90615809005345,0.12907473046695372,-0.6864422626578381,0.6864422626578062,35.9208257767441,0,0,0.4583333333333333,11,5,8,73.2241747236129,73.2241747236129,73.22417472361292,1.0,24,0,0,153.80860066832872,153.80860066832872,153.80860066832872,1.0,24,0,0,312.5360859287348,312.5360859287348,312.5360859287348
A4,fold_3,2022-09-28,24,1,2022-09-28,2022-09-28,57.19909526255174,72.51133201275107,32.42676908235584,16.21338454117792,51.047862646754574,6.15123261579716,-56.00021931913076,56.00021931913079,31.798594015632975,0,0,0.2916666666666667,7,0,17,76.07949403430065,76.07949403430067,76.0794940343007,0.75,18,0,6,164.01713259293012,164.01713259293012,164.01713259293012,0.9166666666666666,22,0,2,313.87200685090755,313.87200685090755,313.87200685090755
A5,fold_3,2022-07-01,24,1,2022-07-01,2022-07-01,38.27169870975016,47.61953454781156,21.117621761770355,10.558810880885177,41.62568405870711,-3.353985348956943,-6.274155028200994,6.274155028200937,36.52524928058317,0,0,0.4583333333333333,11,5,8,43.95289424149939,43.95289424149939,43.95289424149942,0.6666666666666666,16,4,4,94.94017678156297,94.94017678156297,94.94017678156297,1.0,24,0,0,186.06699233551413,186.0669923355141,186.06699233551413
A5,fold_3,2022-07-02,24,1,2022-07-02,2022-07-02,75.19654514331367,90.54328932287913,47.52019151061457,23.760095755307287,64.46310764012877,10.73343750318491,75.19654514331367,75.19654514331364,43.97806230240362,0,0,0.16666666666666666,4,20,0,43.827041217310295,43.827041217310295,43.827041217310324,0.375,9,15,0,96.4922893136328,96.4922893136328,96.4922893136328,0.6666666666666666,16,8,0,187.46156528442611,187.46156528442611,187.46156528442611
A5,fold_3,2022-07-03,24,1,2022-07-03,2022-07-03,23.404350268918574,26.232631527291744,13.085883338426124,6.542941669213062,14.71195071169761,8.692399557220961,21.640999072132704,21.6409990721327,11.839970808137927,0,0,0.5,12,12,0,49.849116444766025,49.849116444766025,49.849116444766025,1.0,24,0,0,110.41329312138691,110.41329312138691,110.41329312138691,1.0,24,0,0,205.524942827055,205.52494282705499,205.524942827055
A5,fold_3,2022-07-04,24,1,2022-07-04,2022-07-04,48.54475974572896,65.09731411129846,27.551632176313152,13.775816088156576,41.87985720160106,6.664902544127898,43.94013839038007,43.94013839038007,41.7951809463409,0,0,0.4583333333333333,11,13,0,50.42445576291675,50.42445576291675,50.42445576291675,0.7083333333333334,17,7,0,124.31371508558232,124.3137150855823,124.31371508558232,0.9583333333333334,23,1,0,230.74141234653302,230.74141234653302,230.74141234653308
A5,fold_3,2022-07-05,24,1,2022-07-05,2022-07-05,31.201308332520473,38.80790048537643,17.604402234241167,8.802201117120584,26.76715110820031,4.434157224320164,27.209971625313756,27.209971625313756,24.627709566667875,0,0,0.4583333333333333,11,13,0,50.68271501003011,50.68271501003011,50.68271501003011,0.9166666666666666,22,2,0,120.54232013822498,120.54232013822502,120.54232013822502,1.0,24,0,0,233.08709157890917,233.08709157890917,233.08709157890917
A5,fold_3,2022-07-06,24,1,2022-07-06,2022-07-06,26.633834155859294,38.67522386099876,16.808880150479677,8.40444007523984,23.921098312353394,2.7127358435059024,22.581322425461405,22.581322425461394,25.608726540632826,0,0,0.6666666666666666,16,8,0,48.26628243247836,48.26628243247836,48.26628243247839,0.8333333333333334,20,4,0,109.36412823822565,109.36412823822565,109.36412823822565,1.0,24,0,0,204.61439527309358,204.61439527309358,204.61439527309363
A5,fold_3,2022-07-07,24,1,2022-07-07,2022-07-07,84.79297286135773,97.72482920152116,51.13258164060047,25.566290820300235,75.29416096771043,9.498811893647302,84.79297286135773,84.79297286135773,40.19670755420898,0,0,0.125,3,21,0,50.66429563089207,50.66429563089207,50.66429563089207,0.3333333333333333,8,16,0,114.47342681100479,114.4734268110048,114.4734268110048,0.7083333333333334,17,7,0,209.88261732585025,209.88261732585028,209.8826173258503
A5,fold_3,2022-07-08,24,1,2022-07-08,2022-07-08,93.09438717151558,101.39830184909174,57.46353762103025,28.731768810515124,101.44655672060351,-8.352169549087925,-91.97455384148765,91.97455384148765,36.050526777278606,0,0,0.08333333333333333,2,0,22,50.05043380287295,50.05043380287296,50.05043380287298,0.25,6,0,18,114.33710096796017,114.33710096796015,114.33710096796017,0.4166666666666667,10,0,14,207.42830462240582,207.4283046224058,207.42830462240585
A5,fold_3,2022-07-09,24,1,2022-07-09,2022-07-09,132.01007059350366,157.92126893742173,90.12319570105497,45.06159785052748,125.30162704725383,6.708443546249811,129.60232340315238,129.60232340315233,79.07505172750002,0,0,0.041666666666666664,1,22,1,53.623608732463026,53.623608732463026,53.623608732463055,0.375,9,15,0,128.2944224926473,128.2944224926473,128.29442249264736,0.5416666666666666,13,11,0,229.70351759854827,229.70351759854827,229.70351759854827
A5,fold_3,2022-07-10,24,1,2022-07-10,2022-07-10,60.13648494983093,71.12280895353028,31.687837123542636,15.843918561771318,62.410192511591596,-2.2737075617606752,-13.417638124486444,13.41763812448643,57.68542919948848,0,0,0.2916666666666667,7,8,9,64.09653858157027,64.09653858157029,64.09653858157029,0.6666666666666666,16,2,6,153.0007956292433,153.0007956292433,153.00079562924333,1.0,24,0,0,266.98888322257767,266.98888322257767,266.9888832225777
A5,fold_3,2022-07-11,24,1,2022-07-11,2022-07-11,64.88640021133597,74.08959758451333,32.87037556691787,16.435187783458932,74.21457056923653,-9.328170357900555,-64.88640021133597,64.88640021133602,32.37255450761534,0,0,0.3333333333333333,8,0,16,78.365596001173,78.365596001173,78.36559600117303,0.7083333333333334,17,0,7,182.4396634354738,182.4396634354738,182.4396634354738,1.0,24,0,0,356.13086912968356,356.13086912968356,356.13086912968356
A5,fold_3,2022-07-12,24,1,2022-07-12,2022-07-12,29.20297495442351,34.18751064520335,19.44598762938725,9.722993814693625,34.717389318280524,-5.514414363857014,-5.898761912609738,5.898761912609814,27.41942062921564,0,0,0.7916666666666666,19,3,2,85.45809756454355,85.45809756454355,85.45809756454355,1.0,24,0,0,197.09486966749137,197.0948696674914,197.09486966749142,1.0,24,0,0,377.3978548978686,377.3978548978686,377.3978548978687
A5,fold_3,2022-07-13,24,1,2022-07-13,2022-07-13,35.55601947680601,47.17615371655966,23.42403764626989,11.712018823134946,29.585796922073428,5.970222554732582,31.537259617604548,31.537259617604605,29.70517345914678,0,0,0.6666666666666666,16,8,0,93.08916934900309,93.08916934900309,93.08916934900313,1.0,24,0,0,214.07863662516198,214.07863662516195,214.078636625162,1.0,24,0,0,399.73168526508357,399.73168526508357,399.7316852650836
A5,fold_3,2022-07-14,24,1,2022-07-14,2022-07-14,17.889514816315835,22.035751745297695,18.630963444922255,9.315481722461127,25.659927300761122,-7.770412484445287,-6.390907100936601,6.390907100936602,17.602599421212314,0,0,1.0,24,0,0,96.54300962238908,96.54300962238909,96.54300962238909,1.0,24,0,0,218.2165309595376,218.21653095953764,218.21653095953764,1.0,24,0,0,412.24836590075785,412.2483659007578,412.2483659007579
A5,fold_3,2022-07-15,24,1,2022-07-15,2022-07-15,45.586119248033164,56.54255355437603,26.599399958402973,13.299699979201485,33.919503803509826,11.666615444523336,45.08034605646869,45.08034605646867,28.49587994382672,0,0,0.625,15,9,0,98.21856141428664,98.21856141428663,98.21856141428668,0.9583333333333334,23,1,0,221.2908333076864,221.2908333076864,221.29083330768643,1.0,24,0,0,421.6008948856573,421.6008948856572,421.60089488565734
A5,fold_3,2022-07-16,24,1,2022-07-16,2022-07-16,121.26736534216037,141.9698204235764,66.04946820899757,33.02473410449878,109.27933904050447,11.988026301655916,119.17950618185779,119.17950618185776,68.9621931071079,0,0,0.25,6,18,0,93.84182546824559,93.84182546824559,93.84182546824562,0.4583333333333333,11,13,0,222.029005281115,222.02900528111502,222.02900528111502,1.0,24,0,0,423.0072521211794,423.00725212117953,423.00725212117953
A5,fold_3,2022-07-17,24,1,2022-07-17,2022-07-17,39.41754334440828,45.63444239402327,23.983691593899966,11.991845796949983,45.10707517967512,-5.689531835266834,-26.503748682688656,26.503748682688638,28.936804084833103,0,0,0.625,15,0,9,90.75009735170575,90.75009735170573,90.75009735170576,0.9583333333333334,23,0,1,216.24856260353704,216.24856260353704,216.24856260353704,1.0,24,0,0,425.6613066614466,425.6613066614466,425.6613066614466
A5,fold_3,2022-07-18,24,1,2022-07-18,2022-07-18,49.9248828655959,72.70167988426522,32.84255131145672,16.421275655728355,53.09408289367542,-3.1692000280795156,-44.51325165452197,44.51325165452192,48.02181164037728,0,0,0.5833333333333334,14,0,10,79.94424275096407,79.94424275096407,79.94424275096407,0.75,18,0,6,194.84415989626527,194.84415989626524,194.84415989626524,0.9583333333333334,23,0,1,371.6695871758552,371.6695871758552,371.6695871758552
A5,fold_3,2022-07-19,24,1,2022-07-19,2022-07-19,32.760379481490624,43.38044592941863,21.18168955149538,10.590844775747692,29.890693741561137,2.8696857399294893,20.759331903610825,20.75933190361087,27.388736069528406,0,0,0.8333333333333334,20,4,0,82.68780573795347,82.68780573795345,82.68780573795351,0.9583333333333334,23,1,0,200.96729791012277,200.9672979101228,200.9672979101228,1.0,24,0,0,395.5682063386715,395.5682063386715,395.56820633867153
A5,fold_3,2022-07-20,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,
A5,fold_3,2022-07-21,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,
A5,fold_3,2022-07-22,24,1,2022-07-22,2022-07-22,26.220183319220848,33.2944634325778,18.976653235975004,9.488326617987504,23.142942000581655,3.077241318639191,24.778672322331385,24.778672322331317,18.362780602543868,0,0,0.7916666666666666,19,5,0,82.58396234492373,82.58396234492375,82.58396234492375,1.0,24,0,0,201.1839388396335,201.18393883963353,201.18393883963353,1.0,24,0,0,397.2638818233366,397.26388182333653,397.26388182333665
A5,fold_3,2022-07-23,24,1,2022-07-23,2022-07-23,48.27234108849611,57.01303603562417,26.99057371182548,13.495286855912743,50.76313971404604,-2.490798625549928,-32.03596927843677,32.03596927843677,37.47561005454186,0,0,0.4166666666666667,10,2,12,82.78924913591578,82.78924913591578,82.78924913591581,0.875,21,0,3,201.68404084528734,201.6840408452873,201.68404084528737,1.0,24,0,0,398.25139834786415,398.2513983478641,398.2513983478642
A5,fold_3,2022-07-24,24,1,2022-07-24,2022-07-24,50.12787541165516,58.657403767901236,25.784617061130888,12.892308530565444,49.83769381563846,0.2901815960167002,13.57975047558043,13.579750475580397,48.1192845915785,0,0,0.375,9,9,6,66.86018826808889,66.86018826808888,66.8601882680889,0.8333333333333334,20,2,2,156.81919342252095,156.81919342252095,156.81919342252098,1.0,24,0,0,319.66861110732356,319.66861110732356,319.6686111073236
A5,fold_3,2022-07-25,24,1,2022-07-25,2022-07-25,68.80802643751936,74.0406017613984,32.49860432908404,16.24930216454202,67.64392742281667,1.1640990147026855,68.80802643751936,68.80802643751935,21.901759456111204,0,0,0.125,3,21,0,64.06853832590929,64.06853832590929,64.06853832590933,0.75,18,6,0,149.59380495398753,149.59380495398756,149.59380495398756,1.0,24,0,0,305.55123837219503,305.55123837219503,305.55123837219503
A5,fold_3,2022-07-26,24,1,2022-07-26,2022-07-26,42.59105409547699,53.28837466317118,22.62661729913198,11.31330864956599,42.68998872408914,-0.09893462861214175,24.42824095065163,24.428240950651627,42.823478804062965,0,0,0.4583333333333333,11,10,3,61.20287251263176,61.20287251263176,61.20287251263176,0.7916666666666666,19,5,0,144.28929710369863,144.28929710369863,144.28929710369863,1.0,24,0,0,282.9006339175118,282.90063391751175,282.90063391751187
A5,fold_3,2022-07-27,24,1,2022-07-27,2022-07-27,85.7198469032336,90.73916418836627,46.59626711487956,23.298133557439773,82.9675474028116,2.7522995004219943,-85.7198469032336,85.71984690323353,26.454853117843488,0,0,0.0,0,0,24,63.70026278187231,63.70026278187231,63.70026278187233,0.2916666666666667,7,0,17,147.96240334720196,147.96240334720196,147.96240334720198,0.9166666666666666,22,0,2,281.1089858654005,281.1089858654005,281.10898586540054
A5,fold_3,2022-07-28,24,1,2022-07-28,2022-07-28,77.94465550414135,84.58524167300067,42.071942835118435,21.03597141755922,75.25983582314895,2.6848196809924048,-77.94465550414135,77.94465550414134,29.4000531888222,0,0,0.041666666666666664,1,0,23,66.11943267997334,66.11943267997333,66.11943267997339,0.4583333333333333,11,0,13,151.75819865767724,151.75819865767724,151.75819865767727,0.9583333333333334,23,0,1,288.30949376931653,288.30949376931653,288.30949376931653
A5,fold_3,2022-07-29,24,1,2022-07-29,2022-07-29,26.10457213929997,33.534960289601074,18.06305509954772,9.03152754977386,24.13930421338722,1.9652679259127506,-23.123352588898502,23.123352588898513,19.294894652394653,0,0,0.7083333333333334,17,0,7,73.96749206590573,73.96749206590573,73.96749206590577,1.0,24,0,0,178.095263036001,178.09526303600097,178.09526303600103,1.0,24,0,0,317.1918829116831,317.19188291168314,317.19188291168314
A5,fold_3,2022-07-30,24,1,2022-07-30,2022-07-30,34.479345049604795,40.22044517910563,20.626075533446933,10.313037766723467,33.87636382887283,0.602981220731961,-32.67756401912925,32.67756401912925,20.657828015922977,0,0,0.5,12,0,12,79.35666071756827,79.35666071756827,79.35666071756827,1.0,24,0,0,190.7779829662958,190.77798296629584,190.7779829662959,1.0,24,0,0,326.29727016161536,326.29727016161536,326.29727016161536
A5,fold_3,2022-07-31,24,1,2022-07-31,2022-07-31,24.40266207931747,31.877029898367915,17.82304103653382,8.91152051826691,24.138996701253536,0.2636653780639359,13.29727288244598,13.29727288244601,24.921183749710547,0,0,0.75,18,6,0,78.42504843282363,78.42504843282364,78.42504843282364,1.0,24,0,0,189.8128290634751,189.8128290634751,189.8128290634752,1.0,24,0,0,324.6465184402709,324.6465184402708,324.6465184402709
A5,fold_3,2022-08-01,24,1,2022-08-01,2022-08-01,21.325683122653434,23.711673775788118,14.8637907586595,7.43189537932975,21.79044587056754,-0.4647627479141079,-11.024979141356104,11.024979141356141,18.29508257200422,0,0,0.9166666666666666,22,0,2,69.42876046865177,69.42876046865177,69.42876046865177,1.0,24,0,0,164.70331061276826,164.70331061276823,164.7033106127683,1.0,24,0,0,282.49737260235185,282.49737260235185,282.4973726023519
A5,fold_3,2022-08-02,24,1,2022-08-02,2022-08-02,60.553420837907915,86.02804571185033,37.18802183035457,18.594010915177286,60.86378333890044,-0.31036250099252527,59.06450597035073,59.06450597035075,56.15673970780517,0,0,0.5833333333333334,14,10,0,63.02489961014843,63.02489961014845,63.02489961014845,0.6666666666666666,16,8,0,151.79707943359324,151.79707943359324,151.7970794335933,0.8333333333333334,20,4,0,270.46451641747325,270.46451641747325,270.4645164174733
A5,fold_3,2022-08-03,24,1,2022-08-03,2022-08-03,54.57880852198517,65.50087364606576,28.7409388554822,14.370469427741098,53.628038706079515,0.9507698159056494,33.99713501306994,33.997135013069965,44.62374717862076,0,0,0.16666666666666666,4,15,5,55.78454448329769,55.78454448329768,55.784544483297736,0.75,18,6,0,136.04235889764593,136.04235889764595,136.04235889764595,0.9166666666666666,22,2,0,237.87016883929482,237.87016883929482,237.87016883929482
